   1.0000000e+00   6.2500000e-05
   2.0000000e+00   4.1666667e-05
   3.0000000e+00   3.3694444e-02
   4.0000000e+00   5.5015873e-01
   5.0000000e+00   5.5930556e-02
   6.0000000e+00   1.0696429e-02
