   1.0000000e+00   1.2222222e-02
   2.0000000e+00   1.2222222e-02
   3.0000000e+00   8.1055556e-02
   4.0000000e+00   9.1285714e-02
   5.0000000e+00   1.5354861e-01
   6.0000000e+00   8.5892857e-02
