   1.0000000e+00   8.7715278e-02
   2.0000000e+00   2.0270833e-02
   3.0000000e+00   5.2712963e-02
   4.0000000e+00   4.2517063e-01
   5.0000000e+00   3.1229167e-02
   6.0000000e+00   1.5982738e-01
