   1.0000000e+00   4.8680556e-03
   2.0000000e+00   7.5416667e-03
   3.0000000e+00   1.7453704e-02
   4.0000000e+00   3.3626984e-02
   5.0000000e+00   3.6083333e-02
   6.0000000e+00   3.3041667e-02
