   1.0000000e+00   3.0847222e-02
   2.0000000e+00   2.3471875e-01
   3.0000000e+00   5.8622222e-01
   4.0000000e+00   1.4039683e-02
   5.0000000e+00   1.1784028e-01
   6.0000000e+00   3.3333333e-03
