   1.0000000e+00   1.1368056e-02
   2.0000000e+00   4.1666667e-04
   3.0000000e+00   1.5427778e-01
   4.0000000e+00   2.6599206e-01
   5.0000000e+00   1.9303472e-01
   6.0000000e+00   9.1559524e-02
