   1.0000000e+00   1.0118056e-02
   2.0000000e+00   2.0583333e-02
   3.0000000e+00   1.3726852e-01
   4.0000000e+00   4.3567460e-01
   5.0000000e+00   4.0701389e-02
   6.0000000e+00   6.7083333e-03
